seed,iteration,value,blackbox,task,optimizer,dtm
0,0,0.013032000000000044,XGboost,spambase,GCP + prior,0.026052312627751716
0,1,0.030996000000000024,XGboost,spambase,GCP + prior,0.026052312627751716
0,2,0.02390400000000004,XGboost,spambase,GCP + prior,0.026052312627751716
0,3,0.02330600000000005,XGboost,spambase,GCP + prior,0.026052312627751716
0,4,0.014599000000000029,XGboost,spambase,GCP + prior,0.026052312627751716
0,5,0.01280899999999996,XGboost,spambase,GCP + prior,0.025606307275687322
0,6,0.013202000000000049,XGboost,spambase,GCP + prior,0.025606307275687322
0,7,0.01614099999999996,XGboost,spambase,GCP + prior,0.025606307275687322
0,8,0.015209999999999948,XGboost,spambase,GCP + prior,0.025606307275687322
0,9,0.013330999999999982,XGboost,spambase,GCP + prior,0.025606307275687322
0,10,0.01921799999999996,XGboost,spambase,GCP + prior,0.025606307275687322
0,11,0.016685999999999982,XGboost,spambase,GCP + prior,0.025606307275687322
0,12,0.013668000000000012,XGboost,spambase,GCP + prior,0.025606307275687322
0,13,0.015021999999999982,XGboost,spambase,GCP + prior,0.025606307275687322
0,14,0.014561000000000046,XGboost,spambase,GCP + prior,0.025606307275687322
0,15,0.012885999999999951,XGboost,spambase,GCP + prior,0.025606307275687322
0,16,0.015051999999999953,XGboost,spambase,GCP + prior,0.025606307275687322
0,17,0.016920999999999964,XGboost,spambase,GCP + prior,0.025606307275687322
0,18,0.015479000000000019,XGboost,spambase,GCP + prior,0.025606307275687322
0,19,0.014786999999999996,XGboost,spambase,GCP + prior,0.025606307275687322
0,20,0.01544500000000004,XGboost,spambase,GCP + prior,0.025606307275687322
0,21,0.01416799999999996,XGboost,spambase,GCP + prior,0.025606307275687322
0,22,0.013217000000000034,XGboost,spambase,GCP + prior,0.025606307275687322
0,23,0.015915000000000012,XGboost,spambase,GCP + prior,0.025606307275687322
0,24,0.017969000000000013,XGboost,spambase,GCP + prior,0.025606307275687322
0,25,0.01571800000000001,XGboost,spambase,GCP + prior,0.025606307275687322
0,26,0.015905999999999976,XGboost,spambase,GCP + prior,0.025606307275687322
0,27,0.013544,XGboost,spambase,GCP + prior,0.025606307275687322
0,28,0.012001999999999955,XGboost,spambase,GCP + prior,0.023992287907454897
0,29,0.01385599999999998,XGboost,spambase,GCP + prior,0.023992287907454897
0,30,0.014021999999999979,XGboost,spambase,GCP + prior,0.023992287907454897
0,31,0.012745000000000006,XGboost,spambase,GCP + prior,0.023992287907454897
0,32,0.01284799999999997,XGboost,spambase,GCP + prior,0.023992287907454897
0,33,0.015464000000000032,XGboost,spambase,GCP + prior,0.023992287907454897
0,34,0.013325999999999949,XGboost,spambase,GCP + prior,0.023992287907454897
0,35,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,36,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,37,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,38,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,39,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,40,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,41,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,42,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,43,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,44,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,45,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,46,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,47,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,48,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,49,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,50,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,51,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,52,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,53,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,54,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,55,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,56,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,57,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,58,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,59,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,60,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,61,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,62,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,63,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,64,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,65,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,66,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,67,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,68,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
0,69,0.012622000000000022,XGboost,spambase,GCP + prior,0.023992287907454897
1,0,0.01571800000000001,XGboost,spambase,GCP + prior,0.03142437709252523
1,1,0.015747999999999984,XGboost,spambase,GCP + prior,0.03142437709252523
1,2,0.014128999999999947,XGboost,spambase,GCP + prior,0.028246338956067464
1,3,0.014581999999999984,XGboost,spambase,GCP + prior,0.028246338956067464
1,4,0.013753000000000015,XGboost,spambase,GCP + prior,0.02749432993195931
1,5,0.012877999999999943,XGboost,spambase,GCP + prior,0.025744308931707163
1,6,0.01628399999999996,XGboost,spambase,GCP + prior,0.025744308931707163
1,7,0.013027000000000009,XGboost,spambase,GCP + prior,0.025744308931707163
1,8,0.014078000000000037,XGboost,spambase,GCP + prior,0.025744308931707163
1,9,0.01569699999999996,XGboost,spambase,GCP + prior,0.025744308931707163
1,10,0.014094999999999969,XGboost,spambase,GCP + prior,0.025744308931707163
1,11,0.01540600000000003,XGboost,spambase,GCP + prior,0.025744308931707163
1,12,0.012920000000000044,XGboost,spambase,GCP + prior,0.025744308931707163
1,13,0.013885999999999954,XGboost,spambase,GCP + prior,0.025744308931707163
1,14,0.013816999999999968,XGboost,spambase,GCP + prior,0.025744308931707163
1,15,0.01499600000000001,XGboost,spambase,GCP + prior,0.025744308931707163
1,16,0.01428700000000005,XGboost,spambase,GCP + prior,0.025744308931707163
1,17,0.013762000000000052,XGboost,spambase,GCP + prior,0.025744308931707163
1,18,0.016469999999999985,XGboost,spambase,GCP + prior,0.025744308931707163
1,19,0.013727999999999962,XGboost,spambase,GCP + prior,0.025744308931707163
1,20,0.014599000000000029,XGboost,spambase,GCP + prior,0.025744308931707163
1,21,0.012437999999999949,XGboost,spambase,GCP + prior,0.024864298371580454
1,22,0.014871999999999996,XGboost,spambase,GCP + prior,0.024864298371580454
1,23,0.012498000000000007,XGboost,spambase,GCP + prior,0.024864298371580454
1,24,0.016696000000000044,XGboost,spambase,GCP + prior,0.024864298371580454
1,25,0.011279999999999957,XGboost,spambase,GCP + prior,0.02254827057924696
1,26,0.012942000000000007,XGboost,spambase,GCP + prior,0.02254827057924696
1,27,0.012480999999999964,XGboost,spambase,GCP + prior,0.02254827057924696
1,28,0.01349699999999998,XGboost,spambase,GCP + prior,0.02254827057924696
1,29,0.013561000000000044,XGboost,spambase,GCP + prior,0.02254827057924696
1,30,0.013705999999999996,XGboost,spambase,GCP + prior,0.02254827057924696
1,31,0.01812899999999995,XGboost,spambase,GCP + prior,0.02254827057924696
1,32,0.015542999999999975,XGboost,spambase,GCP + prior,0.02254827057924696
1,33,0.014859999999999984,XGboost,spambase,GCP + prior,0.02254827057924696
1,34,0.012711000000000028,XGboost,spambase,GCP + prior,0.02254827057924696
1,35,0.013463000000000004,XGboost,spambase,GCP + prior,0.02254827057924696
1,36,0.014650000000000054,XGboost,spambase,GCP + prior,0.02254827057924696
