seed,iteration,value,blackbox,task,optimizer,dtm
0,0,0.09754399999999996,XGboost,madelon,GCP + prior,0.1950783409400913
0,1,0.16318900000000006,XGboost,madelon,GCP + prior,0.1950783409400913
0,2,0.09019999999999996,XGboost,madelon,GCP + prior,0.1803901646819762
0,3,0.12374399999999995,XGboost,madelon,GCP + prior,0.1803901646819762
0,4,0.14331099999999994,XGboost,madelon,GCP + prior,0.1803901646819762
0,5,0.09365,XGboost,madelon,GCP + prior,0.1803901646819762
0,6,0.12891699999999995,XGboost,madelon,GCP + prior,0.1803901646819762
0,7,0.11944400000000001,XGboost,madelon,GCP + prior,0.1803901646819762
0,8,0.16012200000000001,XGboost,madelon,GCP + prior,0.1803901646819762
0,9,0.130278,XGboost,madelon,GCP + prior,0.1803901646819762
0,10,0.091244,XGboost,madelon,GCP + prior,0.1803901646819762
0,11,0.10643299999999999,XGboost,madelon,GCP + prior,0.1803901646819762
0,12,0.09511099999999996,XGboost,madelon,GCP + prior,0.1803901646819762
0,13,0.102333,XGboost,madelon,GCP + prior,0.1803901646819762
0,14,0.08985600000000005,XGboost,madelon,GCP + prior,0.17970215642587728
0,15,0.10278900000000002,XGboost,madelon,GCP + prior,0.17970215642587728
0,16,0.15169999999999995,XGboost,madelon,GCP + prior,0.17970215642587728
0,17,0.10712200000000004,XGboost,madelon,GCP + prior,0.17970215642587728
0,18,0.10659399999999997,XGboost,madelon,GCP + prior,0.17970215642587728
0,19,0.09872199999999998,XGboost,madelon,GCP + prior,0.17970215642587728
0,20,0.08183300000000003,XGboost,madelon,GCP + prior,0.1636559638715666
0,21,0.101611,XGboost,madelon,GCP + prior,0.1636559638715666
0,22,0.244756,XGboost,madelon,GCP + prior,0.1636559638715666
0,23,0.090422,XGboost,madelon,GCP + prior,0.1636559638715666
0,24,0.10292199999999996,XGboost,madelon,GCP + prior,0.1636559638715666
0,25,0.11018899999999998,XGboost,madelon,GCP + prior,0.1636559638715666
0,26,0.08779999999999999,XGboost,madelon,GCP + prior,0.1636559638715666
0,27,0.09636699999999998,XGboost,madelon,GCP + prior,0.1636559638715666
0,28,0.09489999999999997,XGboost,madelon,GCP + prior,0.1636559638715666
0,29,0.09046699999999996,XGboost,madelon,GCP + prior,0.1636559638715666
0,30,0.10711099999999996,XGboost,madelon,GCP + prior,0.1636559638715666
0,31,0.091267,XGboost,madelon,GCP + prior,0.1636559638715666
0,32,0.104611,XGboost,madelon,GCP + prior,0.1636559638715666
0,33,0.08436699999999997,XGboost,madelon,GCP + prior,0.1636559638715666
0,34,0.10554399999999996,XGboost,madelon,GCP + prior,0.1636559638715666
0,35,0.08208899999999998,XGboost,madelon,GCP + prior,0.1636559638715666
0,36,0.07623300000000001,XGboost,madelon,GCP + prior,0.15245582946995373
0,37,0.09117200000000003,XGboost,madelon,GCP + prior,0.15245582946995373
0,38,0.08876700000000004,XGboost,madelon,GCP + prior,0.15245582946995373
0,39,0.07693300000000003,XGboost,madelon,GCP + prior,0.15245582946995373
