seed,iteration,value,blackbox,task,optimizer,dtm
0,0,0.5,XGboost,madelon,GCP+Initial,1.0
0,1,0.10093300000000004,XGboost,madelon,GCP+Initial,0.2018564222770675
0,2,0.09019999999999996,XGboost,madelon,GCP+Initial,0.1803901646819762
0,3,0.12374399999999995,XGboost,madelon,GCP+Initial,0.1803901646819762
0,4,0.10093300000000004,XGboost,madelon,GCP+Initial,0.1803901646819762
0,5,0.233422,XGboost,madelon,GCP+Initial,0.1803901646819762
0,6,0.09511099999999996,XGboost,madelon,GCP+Initial,0.1803901646819762
0,7,0.13241099999999995,XGboost,madelon,GCP+Initial,0.1803901646819762
0,8,0.091244,XGboost,madelon,GCP+Initial,0.1803901646819762
0,9,0.17635599999999996,XGboost,madelon,GCP+Initial,0.1803901646819762
0,10,0.10659399999999997,XGboost,madelon,GCP+Initial,0.1803901646819762
0,11,0.120772,XGboost,madelon,GCP+Initial,0.1803901646819762
0,12,0.09872199999999998,XGboost,madelon,GCP+Initial,0.1803901646819762
0,13,0.15169999999999995,XGboost,madelon,GCP+Initial,0.1803901646819762
0,14,0.12891699999999995,XGboost,madelon,GCP+Initial,0.1803901646819762
0,15,0.09172199999999996,XGboost,madelon,GCP+Initial,0.1803901646819762
0,16,0.10562800000000007,XGboost,madelon,GCP+Initial,0.1803901646819762
0,17,0.12936099999999995,XGboost,madelon,GCP+Initial,0.1803901646819762
0,18,0.12974399999999994,XGboost,madelon,GCP+Initial,0.1803901646819762
0,19,0.088422,XGboost,madelon,GCP+Initial,0.1768341220094642
0,20,0.08876700000000004,XGboost,madelon,GCP+Initial,0.1768341220094642
0,21,0.08545599999999998,XGboost,madelon,GCP+Initial,0.17090205082460994
0,22,0.08183300000000003,XGboost,madelon,GCP+Initial,0.1636559638715666
0,23,0.07693300000000003,XGboost,madelon,GCP+Initial,0.1538558462701554
0,24,0.09582199999999996,XGboost,madelon,GCP+Initial,0.1538558462701554
0,25,0.12917800000000002,XGboost,madelon,GCP+Initial,0.1538558462701554
0,26,0.11685599999999995,XGboost,madelon,GCP+Initial,0.1538558462701554
0,27,0.08138900000000003,XGboost,madelon,GCP+Initial,0.1538558462701554
0,28,0.09799999999999998,XGboost,madelon,GCP+Initial,0.1538558462701554
0,29,0.08589999999999998,XGboost,madelon,GCP+Initial,0.1538558462701554
0,30,0.10088299999999993,XGboost,madelon,GCP+Initial,0.1538558462701554
0,31,0.08941699999999997,XGboost,madelon,GCP+Initial,0.1538558462701554
0,32,0.09644399999999996,XGboost,madelon,GCP+Initial,0.1538558462701554
0,33,0.130278,XGboost,madelon,GCP+Initial,0.1538558462701554
0,34,0.09928899999999996,XGboost,madelon,GCP+Initial,0.1538558462701554
0,35,0.244756,XGboost,madelon,GCP+Initial,0.1538558462701554
0,36,0.16851099999999994,XGboost,madelon,GCP+Initial,0.1538558462701554
0,37,0.08643299999999997,XGboost,madelon,GCP+Initial,0.1538558462701554
0,38,0.11436700000000001,XGboost,madelon,GCP+Initial,0.1538558462701554
0,39,0.07693300000000003,XGboost,madelon,GCP+Initial,0.1538558462701554
