seed,iteration,value,blackbox,task,optimizer,dtm
0,0,0.07635816931724547,Deepar,m4-Quarterly,GP + prior,0.0013038422797981123
0,1,0.0728442445397377,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,2,0.1329113245010376,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,3,0.08530589938163757,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,4,0.07731811702251434,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,5,0.19645461440086365,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,6,0.07342333346605301,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,7,0.08362501114606857,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,8,0.08654431253671646,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,9,0.08368409425020218,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,10,0.0750676691532135,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,11,0.07724745571613313,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,12,0.08613032847642899,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,13,0.08437857031822205,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,14,0.07452312111854552,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,15,0.08810043334960938,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,16,0.07695463299751283,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,17,0.13928228616714478,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,18,0.07380463182926178,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,19,0.0779457539319992,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,20,0.07962588220834732,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,21,0.07824192196130753,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,22,0.15272720158100128,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,23,0.08273012936115265,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,24,0.12486471235752104,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,25,0.0748770534992218,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,26,0.11125656962394714,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,27,0.08349739760160446,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,28,0.08868986368179321,Deepar,m4-Quarterly,GP + prior,0.001236874750147667
0,29,0.07268305867910385,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,30,0.0748748630285263,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,31,0.08437106758356094,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,32,0.07908663153648376,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,33,0.07282068580389023,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,34,0.07479505985975267,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,35,0.07431362569332123,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,36,0.11236391961574554,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,37,0.07867588102817535,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,38,0.08557083457708359,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,39,0.09990385174751283,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,40,0.08945270627737045,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,41,0.09430386126041412,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,42,0.08942556381225586,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,43,0.08453338593244553,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,44,0.08001986891031265,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,45,0.09786566346883774,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,46,0.1010151505470276,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,47,0.07779350876808168,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,48,0.08168386667966843,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,49,0.10711062699556352,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,50,0.0749361515045166,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,51,0.07857009023427962,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,52,0.07529714703559875,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,53,0.07917938381433487,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,54,0.0886351615190506,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,55,0.08015594631433487,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,56,0.10708240419626236,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,57,0.10466858744621277,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,58,0.10151317715644836,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,59,0.07716414332389833,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,60,0.07942042499780655,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,61,0.09415682405233383,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,62,0.0881127119064331,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,63,0.14463624358177185,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
0,64,0.08514472842216493,Deepar,m4-Quarterly,GP + prior,0.0012338029089488107
