seed,iteration,value,blackbox,task,optimizer,dtm
0,0,0.09955899999999997,XGboost,a6a,GP + prior,0.19910838930067162
0,1,0.129243,XGboost,a6a,GP + prior,0.19910838930067162
0,2,0.123154,XGboost,a6a,GP + prior,0.19910838930067162
0,3,0.101839,XGboost,a6a,GP + prior,0.19910838930067162
0,4,0.10871799999999998,XGboost,a6a,GP + prior,0.19910838930067162
0,5,0.09714,XGboost,a6a,GP + prior,0.19427033124397503
0,6,0.09641699999999996,XGboost,a6a,GP + prior,0.1928243138917667
0,7,0.09898600000000002,XGboost,a6a,GP + prior,0.1928243138917667
0,8,0.096623,XGboost,a6a,GP + prior,0.1928243138917667
0,9,0.09662700000000002,XGboost,a6a,GP + prior,0.1928243138917667
0,10,0.09779300000000002,XGboost,a6a,GP + prior,0.1928243138917667
0,11,0.10294899999999996,XGboost,a6a,GP + prior,0.1928243138917667
0,12,0.09663,XGboost,a6a,GP + prior,0.1928243138917667
0,13,0.09577199999999997,XGboost,a6a,GP + prior,0.19153429841158096
0,14,0.09571200000000002,XGboost,a6a,GP + prior,0.19141429697156379
0,15,0.09558299999999996,XGboost,a6a,GP + prior,0.19115629387552652
0,16,0.096958,XGboost,a6a,GP + prior,0.19115629387552652
0,17,0.095777,XGboost,a6a,GP + prior,0.19115629387552652
0,18,0.09533100000000004,XGboost,a6a,GP + prior,0.19065228782745408
0,19,0.09683699999999996,XGboost,a6a,GP + prior,0.19065228782745408
0,20,0.095372,XGboost,a6a,GP + prior,0.19065228782745408
0,21,0.09591799999999996,XGboost,a6a,GP + prior,0.19065228782745408
0,22,0.09611199999999998,XGboost,a6a,GP + prior,0.19065228782745408
0,23,0.09742300000000004,XGboost,a6a,GP + prior,0.19065228782745408
0,24,0.09694999999999998,XGboost,a6a,GP + prior,0.19065228782745408
0,25,0.10081700000000003,XGboost,a6a,GP + prior,0.19065228782745408
0,26,0.096148,XGboost,a6a,GP + prior,0.19065228782745408
0,27,0.095101,XGboost,a6a,GP + prior,0.19019228230738777
0,28,0.095761,XGboost,a6a,GP + prior,0.19019228230738777
0,29,0.09959300000000004,XGboost,a6a,GP + prior,0.19019228230738777
0,30,0.09504100000000004,XGboost,a6a,GP + prior,0.19007228086737057
0,31,0.09524,XGboost,a6a,GP + prior,0.19007228086737057
0,32,0.09651699999999996,XGboost,a6a,GP + prior,0.19007228086737057
